Timestamp,measurement_ID,sample_ID,pfas_ID,mean_arithmetic,mean_comment,SE,SE_comment,SD,SD_comment,n_total,group_info,LOQ,median,LOD,min,max,min_max_comment,n_comment,LOQ_comment,LOD_comment,mean_geometric,limit_type,n,measurement_comment
21/09/2022 15:10,m_301,sm_037,pfas_023,55.6,(pg/µL),4,NA,11.3137085,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:10,m_302,sm_037,pfas_002,50.2,(pg/µL),3.8,NA,10.74802307,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:11,m_303,sm_037,pfas_011,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:12,m_304,sm_037,pfas_001,409,(pg/µL),206,NA,582.6559877,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:14,m_305,sm_038,pfas_022,128,(pg/µL),37,NA,104.6518036,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:14,m_306,sm_038,pfas_023,55.2,(pg/µL),8.2,NA,23.19310242,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:15,m_307,sm_038,pfas_002,49.2,(pg/µL),7.2,NA,20.3646753,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:15,m_308,sm_038,pfas_011,2.8,(pg/µL),1.1,NA,3.111269837,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:15,m_309,sm_038,pfas_001,73,(pg/µL),42,NA,118.7939392,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:16,m_310,sm_039,pfas_022,94,(pg/µL),8.7,NA,24.60731599,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:16,m_311,sm_039,pfas_023,50.7,(pg/µL),3.2,NA,9.050966799,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:17,m_312,sm_039,pfas_002,44.5,(pg/µL),3,NA,8.485281374,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:17,m_313,sm_039,pfas_011,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:18,m_314,sm_039,pfas_001,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:19,m_315,sm_040,pfas_022,90,(pg/µL),15,NA,42.42640687,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:19,m_316,sm_040,pfas_023,52.5,(pg/µL),4.8,NA,13.5764502,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:19,m_317,sm_040,pfas_002,48,(pg/µL),5.1,NA,14.42497834,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:20,m_318,sm_040,pfas_011,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:20,m_319,sm_040,pfas_001,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n light chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:22,m_320,sm_041,pfas_022,12419,(pg/µL),6509,NA,18410.23215,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:22,m_321,sm_041,pfas_023,115,(pg/µL),27,NA,76.36753237,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:23,m_322,sm_041,pfas_002,85.2,(pg/µL),19,NA,53.74011537,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:23,m_323,sm_041,pfas_011,6.8,(pg/µL),3,NA,8.485281374,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:23,m_324,sm_041,pfas_001,16406,(pg/µL),7113,NA,20118.60214,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:24,m_325,sm_042,pfas_022,372,(pg/µL),146,NA,412.9503602,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:24,m_326,sm_042,pfas_023,54.7,(pg/µL),3.5,NA,9.899494937,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:25,m_327,sm_042,pfas_002,48.3,(pg/µL),3.2,NA,9.050966799,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:25,m_328,sm_042,pfas_011,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:26,m_329,sm_042,pfas_001,336,(pg/µL),151,NA,427.0924958,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:32,m_330,sm_043,pfas_022,84,(pg/µL),15,NA,42.42640687,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:32,m_331,sm_043,pfas_023,52.3,(pg/µL),10.4,NA,29.4156421,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:32,m_332,sm_043,pfas_002,45.9,(pg/µL),9.1,NA,25.73868684,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
21/09/2022 15:33,m_333,sm_043,pfas_011,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:33,m_334,sm_043,pfas_001,NA,NA,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,Concentration below the LOD value. LOD value not provided,NA,LOD,8,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
21/09/2022 15:34,m_335,sm_044,pfas_022,123,(pg/µL),22,NA,62.22539674,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,progeny,NA,NA,NA,NA,NA,NA,"""Table S9. ∑PFAAs, ∑PFCAs, PFOA, PFDoDA and PFOS mean (± SE ) concentrations in mothers, eggs and both nestlings (the lightest and the heaviest in the nest; mean ± SE) at the five sampling sites (n=40 nests)"". Thus, n heavy chicks for each sampling site = 40/5 = 8.",NA,NA,NA,NA,8,NA
